mds_cache_memory_limit,mds_cache_reservation,mds_health_cache_threshold,mds_cache_trim_threshold,mds_cache_trim_decay_rate,mds_recall_max_caps,mds_recall_max_decay_threshold,mds_recall_max_decay_rate,mds_recall_global_max_decay_threshold,mds_recall_warning_threshold,mds_recall_warning_decay_rate,mds_session_cap_acquisition_throttle,mds_session_cap_acquisition_decay_rate,mds_session_max_caps_throttle_ratio,mds_cap_acquisition_throttle_retry_request_timeout,mds_session_cache_liveness_magnitude,mds_session_cache_liveness_decay_rate,mds_max_caps_per_client,mds_cache_mid,mds_dir_max_commit_size,mds_decay_halflife,mds_beacon_interval,mds_beacon_grace,mon_mds_blocklist_interval,mds_reconnect_timeout,mds_tick_interval,mds_dirstat_min_interval,mds_scatter_nudge_interval,mds_client_prealloc_inos,mds_early_reply,mds_default_dir_hash,mds_log_skip_corrupt_events,mds_log_max_events,mds_log_max_segments,mds_bal_sample_interval,mds_bal_replicate_threshold,mds_bal_unreplicate_threshold,mds_bal_split_size,mds_bal_split_rd,mds_bal_split_wr,mds_bal_split_bits,mds_bal_merge_size,mds_bal_interval,mds_bal_fragment_interval,mds_bal_fragment_fast_factor,mds_bal_fragment_size_max,mds_bal_idle_threshold,mds_bal_max,mds_bal_max_until,mds_bal_mode,mds_bal_min_rebalance,mds_bal_min_start,mds_bal_need_min,mds_bal_need_max,mds_bal_midchunk,mds_bal_minchunk,mds_replay_interval,mds_shutdown_check,mds_thrash_exports,mds_thrash_fragments,mds_dump_cache_on_map,mds_dump_cache_after_rejoin,mds_verify_scatter,mds_debug_scatterstat,mds_debug_frag,mds_debug_auth_pins,mds_debug_subtrees,mds_kill_mdstable_at,mds_kill_export_at,mds_kill_import_at,mds_kill_link_at,mds_kill_rename_at,mds_wipe_sessions,mds_wipe_ino_prealloc,mds_skip_ino,mds_min_caps_per_client,bluestore_cache_trim_interval,bluestore_default_buffered_read,bluestore_default_buffered_write,bluestore_deferred_batch_ops,bluestore_deferred_batch_ops_hdd,bluestore_deferred_batch_ops_ssd,bluestore_fsck_read_bytes_cap,bluestore_max_deferred_txc,bluestore_prefer_deferred_size,bluestore_prefer_deferred_size_hdd,bluestore_prefer_deferred_size_ssd,bluestore_throttle_bytes,client_cache_mid,client_cache_size,client_oc,client_oc_max_dirty,client_oc_max_dirty_age,client_oc_max_objects,client_oc_size,client_oc_target_dirty,client_readahead_max_bytes,client_readahead_max_periods,client_readahead_min,ms_async_max_op_threads,ms_async_op_threads,osd_bench_max_block_size,osd_bench_small_size_max_iops,osd_pool_default_cache_max_evict_check_size,osd_pool_default_cache_min_evict_age,osd_pool_default_cache_min_flush_age,osd_pool_default_cache_target_dirty_high_ratio,osd_pool_default_cache_target_dirty_ratio,osd_pool_default_cache_target_full_ratio,osd_target_transaction_size,osd_tier_default_cache_hit_set_count,osd_tier_default_cache_hit_set_grade_decay_rate,osd_tier_default_cache_hit_set_period,osd_tier_default_cache_hit_set_search_last_n,osd_tier_default_cache_min_read_recency_for_promote,osd_tier_default_cache_min_write_recency_for_promote,rbd_cache,rbd_cache_block_writes_upfront,rbd_cache_max_dirty,rbd_cache_max_dirty_age,rbd_cache_max_dirty_object,rbd_cache_size,rbd_cache_target_dirty,rbd_cache_writethrough_until_flush,rbd_enable_alloc_hint,rbd_non_blocking_aio,rbd_readahead_disable_after_bytes,rbd_readahead_max_bytes,Average IOPS
1073768834,0.405505,2.3204,69613,1.91155,7942,27161,3.59386,76257,34322,63.8285,506396,12.0054,1.81101,1.3204,17,6.09386,1057096,1.48393,13,8.82851,7.09927,21.5632,18695.5,58.8556,8.82851,3.82581,7.91696,1811,0,5,0,2,164,4.45848,9276.35,1.09386,29331,38673.4,22761.9,11,61,24,6,5.05505,129997,2.37003,-1,0,1,0.99332,1.2574,1.74801,2.98664,1.33917,0.365438,2.27617,1,3,2,1,0,1,0,0,1,1,4,1,1,3,3,1,0,2,197,0.405505,1,1,60,80,42,67113288,115,1,42266,1747,67127721,1.1602,21922,1,104857600,8.82851,3339,209730387,8418599,147,10,133551,20,6,67135904,424,11,8,8,1.58447,1.32978,1.65686,39,4,45,1608,3,3,2,0,0,25190451,1.91155,3,33577786,16795053,1,0,0,52431803,543118,400
1073768810,1.62854,5.14279,83242,5.04755,6409,26641,7.35706,75638,47172,76.9997,514623,18.9046,4.25709,4.14279,12,9.85706,1063905,4.18089,14,21.9997,17.7617,44.1423,70628.2,106.523,21.9997,13.5474,17.9522,1622,1,7,0,3,2032,9.47608,13667.4,4.85706,22331,85714.0,66666.5,20,89,32,14,17.2854,123577,10.5236,-1,-1,1,4.0666,4.89516,5.00945,9.1332,4.91421,1.61921,6.66657,2,3,1,0,1,0,0,0,0,1,3,2,4,3,3,0,0,2,180,1.62854,0,0,27,88,66,67137756,91,12,39254,1958,67139476,2.5714,24211,1,104857600,21.9997,3331,209742605,8400668,615,14,143826,19,14,67116988,117,10,5,2,4.97135,4.5285,4.6047,34,4,37,2227,2,2,1,0,1,25198326,5.04755,1,33560314,16777882,0,0,1,52431356,527407,398
1073753170,1.12307,3.97631,75978,3.75145,7453,19676,5.80175,67133,33974,71.5561,530211,16.0532,3.24613,2.97631,13,8.30175,1080761,3.06625,18,16.5561,13.3549,34.8105,49164.6,86.8221,16.5561,9.52951,13.8047,2426,1,2,1,3,1279,7.40233,11852.6,3.30175,13121,66272.4,48520.9,12,97,27,14,12.2307,117106,7.15378,0,0,1,2.79643,3.39169,3.66151,6.59285,3.43666,1.10103,4.85204,2,2,3,0,0,1,1,1,1,0,3,2,4,2,1,1,0,1,312,1.12307,1,1,47,107,93,67137713,93,4,42016,1738,67110590,1.98815,21412,0,104857600,16.5561,3830,209727648,8388931,185,12,161691,9,9,67131754,401,22,6,1,3.57157,3.20648,3.38637,42,6,30,1834,1,1,3,0,1,25172480,3.75145,1,33583928,16802395,1,0,1,52445045,543484,390
1073753844,0.879582,3.41442,74066,3.12713,7307,20803,5.05256,79206,54387,68.934,525003,14.6797,2.75916,2.41442,14,7.55256,1065878,2.52933,14,13.934,11.2322,30.3154,38825.7,77.3324,13.934,7.59411,11.8068,2383,1,5,0,-1,375,6.40341,10978.4,2.55256,36739,56907.4,39780.3,19,64,22,16,9.79582,125186,5.53054,0,0,1,2.18459,2.66747,3.01222,5.36918,2.72493,0.851427,3.97799,2,2,2,1,0,0,1,1,0,0,2,1,1,2,1,0,1,1,177,0.879582,0,1,39,80,98,67131444,100,15,45998,838,67124339,1.70721,33567,0,104857600,13.934,7326,209742069,8411612,851,14,159225,7,8,67137968,169,45,8,6,2.8973,2.56967,2.7995,32,4,37,1927,2,2,1,0,1,25179834,3.12713,2,33571642,16797550,1,1,1,52432074,534068,394
1073773333,1.10381,3.93187,81050,3.70208,5053,19273,6.81926,73017,48300,75.1174,530187,17.9187,3.90752,3.73945,10,9.31926,1070003,3.79547,18,20.1174,16.2379,40.9156,63206.6,99.7107,20.1174,12.1581,16.518,2529,0,4,0,-1,627,8.75902,13039.9,4.31926,18012,78991.5,60392.1,7,82,33,11,15.5376,128354,9.3584,-1,-1,1,3.6274,4.37529,4.54336,8.2548,4.4033,1.44003,6.03914,3,1,2,0,0,1,1,0,0,1,2,4,4,1,2,1,0,1,268,1.45376,0,1,21,68,81,67122384,41,21,35938,2260,67113849,2.36972,17032,0,104857600,20.1174,7856,209742874,8405531,825,11,132237,5,22,67137215,341,27,7,5,4.48734,4.07137,4.18342,33,4,32,2217,2,3,1,0,1,25194833,4.59939,2,33561514,16797116,1,0,0,52459011,547833,390
1073757616,0.0573361,1.51693,78363,1.01881,6894,18242,2.52257,75045,45120,60.079,517213,10.0414,1.11467,0.51693,18,5.02257,1054384,0.716177,21,5.079,4.06396,15.1354,3911.51,45.2859,5.079,1.05831,5.06019,1491,1,4,1,-1,1029,3.0301,8026.34,0.0225727,41887,25282.2,10263.4,11,66,12,13,1.57336,125676,0.0489075,-1,-1,1,0.118434,0.22182,0.819563,1.23687,0.321444,0.00852048,1.02633,2,1,3,1,0,0,0,0,1,1,4,3,4,3,3,0,1,2,225,0.0573361,0,1,26,121,18,67123972,94,17,35380,1668,67124117,0.758465,26027,0,104857600,5.079,2536,209744055,8392945,186,12,156967,16,1,67110408,267,11,2,2,0.620315,0.419187,0.817682,30,5,45,1985,1,1,1,0,0,25197062,1.01881,1,33584717,16805642,1,0,1,52437129,528965,296
1073759836,1.64158,5.17288,70756,5.08098,6281,24054,7.39718,78686,57950,77.1401,505101,18.9782,4.28316,4.17288,15,9.89718,1048754,4.20964,15,22.1401,17.8753,44.3831,71181.8,107.031,22.1401,13.651,18.0591,2103,0,2,0,-1,351,9.52957,13714.2,4.89718,18216,86215.5,67134.5,10,57,28,12,17.4158,127079,10.6105,-1,-1,1,4.09936,4.93394,5.04422,9.19872,4.95232,1.63258,6.71337,2,1,3,0,0,0,1,0,1,1,3,3,3,3,2,1,1,2,461,1.64158,0,1,24,113,25,67124117,49,10,42758,586,67118991,2.58644,32014,1,104857600,22.1401,3222,209731570,8412051,814,18,141220,14,17,67133485,273,13,7,5,5.00746,4.5626,4.63612,46,6,40,2338,3,2,3,0,1,25178268,5.08098,3,33579907,16794402,1,1,0,52454599,544130,392
1073747289,1.83888,5.62818,82396,5.58686,7836,17604,8.00424,76236,37709,79.2648,512971,20.0911,4.67775,4.62818,17,10.5042,1068192,4.6447,22,24.2648,19.5953,48.0254,79559.4,114.72,24.2648,15.2193,19.678,1477,0,7,1,1,171,10.339,14422.5,5.50424,17010,93803.9,74217.0,19,50,15,12,19.3888,131794,11.9258,0,-1,1,4.59513,5.52076,5.57034,10.1903,5.52902,1.83483,7.42161,3,2,3,0,1,1,1,0,0,1,2,2,2,3,2,1,0,2,100,1.83888,0,0,33,86,92,67113007,96,8,43390,796,67136658,2.81409,17130,1,104857600,24.2648,4345,209733266,8397558,403,16,145954,21,6,67128783,407,20,2,6,5.55381,5.0786,5.11165,36,6,22,2177,1,2,3,0,0,25190674,5.58686,3,33583345,16802124,0,0,1,52445934,545119,394
1073757462,0.296995,2.06999,77496,1.63332,5414,20936,3.25999,80951,64720,62.66,522307,11.3933,1.59399,1.06999,16,5.75999,1054291,1.24466,15,7.65995,6.15329,19.5599,14087.9,54.6265,7.65995,2.9633,7.02663,1401,1,4,1,1,586,4.01331,8886.78,0.759986,40448,34500.0,18866.6,7,51,37,8,3.96995,114366,1.64664,0,-1,1,0.720655,0.934653,1.45865,2.46916,1.03819,0.259884,1.90655,3,1,1,0,1,0,0,1,1,1,1,4,1,2,3,1,1,1,425,0.302538,1,1,62,72,77,67115658,100,14,39784,940,67120887,1.04139,22186,1,104857600,7.71964,6005,209732677,8395062,994,7,158033,8,2,67132968,227,25,5,7,1.29934,1.06048,1.40868,40,6,28,1391,2,1,3,0,0,25184844,1.64753,3,33585017,16789429,1,0,0,52459395,549830,375
1073762326,0.281734,2.03477,70769,1.59419,6568,21877,3.21303,68589,64660,62.4956,503010,11.3072,1.56347,1.03477,12,5.71303,1068896,1.211,23,7.4956,6.02025,19.2782,13439.9,54.0317,7.4956,2.84199,6.90141,2716,1,8,1,2,777,3.9507,8831.98,0.713028,37409,33913.0,18318.8,8,97,21,16,3.81734,102431,1.54489,0,0,1,0.682306,0.889261,1.41796,2.36461,0.977377,0.238557,1.83187,2,2,3,1,0,1,1,0,0,0,2,1,2,1,1,1,1,2,480,0.281734,0,1,15,118,26,67129651,86,22,35382,650,67120982,1.01739,24759,1,104857600,7.4956,3293,209721499,8398431,765,8,159956,8,8,67115833,173,23,4,5,1.24173,1.00607,1.35854,43,5,44,1635,2,2,3,0,0,25189958,1.59419,3,33558515,16784673,0,1,0,52433250,552234,395
1073757053,0.694567,2.98746,72286,2.65274,5661,25042,4.48328,83760,41481,66.9415,503305,13.636,2.38913,1.98746,12,6.98328,1081072,2.12135,21,11.9415,9.6193,26.8997,30969.6,70.1216,11.9415,6.12348,10.2888,2343,1,5,1,0,804,5.64438,10314.2,1.98328,25007,49791.4,33138.6,7,86,26,13,7.94567,130038,4.29711,0,0,1,1.71968,2.11717,2.51884,4.43936,2.18412,0.661764,3.31383,2,2,3,0,0,0,1,1,0,1,2,4,2,1,2,1,0,2,236,0.694567,0,0,36,72,41,67130405,46,14,40922,1360,67136598,1.49373,32702,1,104857600,11.9415,7543,209719578,8411764,970,7,152282,10,10,67138445,237,12,6,3,2.38495,2.08579,2.35357,41,6,28,2249,1,1,1,1,1,25191828,2.65274,3,33569166,16786016,1,1,1,52436480,529732,397
1073774237,0.151615,1.7345,73958,1.26055,7039,22745,2.81266,82217,41810,61.0943,530344,10.5732,1.30323,0.734495,17,5.31266,1072303,0.924073,15,6.09431,4.88587,16.876,7914.76,48.9604,6.09431,1.80771,5.83376,2485,1,8,0,0,559,3.41688,8364.82,0.31266,35991,28908.3,13647.8,19,98,29,13,2.51615,115381,0.677431,0,-1,1,0.355339,0.502238,1.07097,1.71068,0.597027,0.105168,1.36477,3,1,1,0,0,0,0,1,1,1,3,1,2,2,2,1,0,2,223,0.151615,0,0,9,100,72,67140578,85,22,39052,2388,67123377,0.867248,22918,0,104857600,6.09431,1754,209721931,8411403,144,5,132398,5,5,67130963,482,34,4,7,0.881394,0.665761,1.04492,32,6,41,1757,1,1,3,0,1,25182884,1.26055,3,33580421,16784052,1,1,1,52449134,541431,395
1073770579,1.02353,3.74661,70416,3.49623,7210,23977,5.49547,75482,37640,70.4842,506011,15.4917,3.04706,2.74661,11,7.99547,1077694,2.84676,10,15.4842,12.4872,32.9728,44938.0,82.9427,15.4842,8.73831,12.9879,1320,1,4,0,1,455,6.99397,11495.2,2.99547,11651,62443.9,44947.7,16,60,44,5,11.2353,112784,6.49019,0,-1,1,2.5463,3.09562,3.39608,6.09261,3.1457,0.998992,4.49472,1,2,1,0,0,1,0,0,0,0,3,1,2,3,2,0,0,2,179,1.02353,1,1,59,91,94,67118925,48,5,33820,349,67123231,1.8733,24998,0,104857600,15.4842,2920,209746996,8409498,455,4,137211,7,21,67119333,377,30,5,2,3.29593,2.94615,3.14645,47,5,40,2103,1,1,3,1,1,25192510,3.49623,2,33581140,16808368,0,0,0,52453388,546898,402
1073753512,0.394524,2.29506,73288,1.8834,5768,23770,3.56007,76451,41315,63.7103,508830,11.9435,1.78905,1.29506,16,6.06007,1070645,1.45972,14,8.71026,7.00355,21.3604,18229.2,58.4276,8.71026,3.73853,7.82687,1833,1,8,1,1,1214,4.41343,9236.93,1.06007,20721,38251.1,22367.7,17,91,27,10,4.94524,126988,2.29683,-1,-1,1,0.965728,1.22474,1.71873,2.93146,1.30707,0.354182,2.23675,3,2,3,0,0,0,1,0,0,1,2,1,1,3,2,1,0,1,420,0.394524,1,0,22,123,125,67139165,115,16,32875,558,67134829,1.14753,28264,1,104857600,8.71026,8467,209740853,8412351,16,5,133283,17,11,67132477,357,20,1,7,1.55407,1.30106,1.63039,47,5,22,2146,3,3,2,1,1,25168692,1.8834,3,33556352,16783914,0,1,0,52461217,536582,392
1073759915,1.57574,5.02095,83060,4.91217,5965,23689,7.1946,68408,59980,76.4311,520262,18.6068,4.15149,4.02095,13,9.6946,1073741,4.06446,21,21.4311,17.3014,43.1676,68386.2,104.465,21.4311,13.1277,17.5189,2841,0,4,1,-1,1082,9.25946,13477.8,4.6946,29738,83683.3,64771.1,2,64,40,8,16.7574,129402,10.1716,0,-1,1,3.93392,4.73811,4.86865,8.86784,4.75987,1.56508,6.47703,1,1,3,1,1,0,0,1,0,1,2,1,2,2,1,1,1,2,178,1.57574,0,1,5,109,48,67133190,61,16,42523,1620,67109644,2.51047,29539,0,104857600,21.4311,6021,209726561,8403862,169,4,139125,12,5,67126749,245,36,4,3,4.82514,4.39041,4.47744,38,4,21,1908,1,2,1,1,1,25180541,4.91217,2,33584627,16800813,0,1,1,52434676,533832,397
1073751234,0.421561,2.35745,84173,1.95272,5606,21006,3.64326,77929,63045,64.0014,522258,12.096,1.84312,1.35745,10,6.14326,1078002,1.51934,10,9.00142,7.23925,21.8596,19377.2,59.4813,9.00142,3.95343,8.0487,1088,1,3,0,3,358,4.52435,9334.0,1.14326,25907,39291.0,23338.3,18,54,18,7,5.21561,103332,2.47707,0,-1,1,1.03367,1.30516,1.79083,3.06733,1.3861,0.381898,2.33381,1,1,3,1,1,1,1,0,1,1,2,2,4,3,1,1,1,2,123,0.421561,0,0,53,82,82,67130904,77,18,38572,1213,67132868,1.17872,29540,0,104857600,9.00142,4790,209744502,8397655,598,8,163374,22,2,67111465,242,32,7,6,1.62894,1.37177,1.69556,33,6,37,1499,3,1,2,0,0,25187372,1.95272,3,33568981,16788470,1,0,0,52437920,525348,377
1073756210,1.62028,5.12373,67218,5.02636,5246,24983,7.33164,65815,64034,76.9107,529224,18.858,4.24056,4.12373,18,9.83164,1065474,4.16267,21,21.9107,17.6896,43.9898,70277.4,106.201,21.9107,13.4817,17.8844,1053,1,4,0,-1,1793,9.44218,13637.7,4.83164,25851,85396.3,66369.9,3,75,29,14,17.2028,132223,10.4685,0,-1,1,4.04584,4.87058,4.98742,9.09167,4.89005,1.61074,6.63691,1,3,2,1,1,0,0,1,0,0,3,2,2,3,1,1,1,2,327,1.62028,0,1,47,116,117,67114211,113,15,34387,1065,67138099,2.56186,21048,1,104857600,21.9107,4545,209727838,8406216,761,16,138600,19,22,67123020,215,19,2,6,4.94847,4.50689,4.58478,37,4,25,1739,2,2,2,1,1,25182462,5.02636,2,33582234,16782896,0,0,0,52448416,542484,391
1073763425,0.701771,3.00409,72048,2.67121,6547,22222,4.50545,81974,44049,67.0191,504310,13.6767,2.40354,2.00409,13,7.00545,1072699,2.13724,15,12.0191,9.68211,27.0327,31275.5,70.4024,12.0191,6.18074,10.3479,2069,0,3,0,0,297,3.35881,8314.0,0.269107,21712,28363.9,13139.6,11,97,30,7,2.3746,118244,0.583064,-1,0,1,0.31977,0.460136,1.03323,1.63954,0.555651,0.0906573,1.31396,2,1,1,1,1,1,0,0,1,1,3,1,1,2,2,0,0,2,439,0.13746,0,0,3,79,27,67110013,63,11,39426,676,67121861,0.850915,21026,0,104857600,5.94187,5084,209720434,8391083,853,11,150019,11,21,67127903,255,14,3,5,0.842196,0.628741,1.0108,38,4,36,1740,2,3,3,0,1,25177815,1.22426,2,33564855,16785311,1,0,1,52455739,546964,391
1073767154,1.5003,4.84685,76109,4.71872,7810,18034,6.96246,67729,52737,75.6186,518348,18.1812,4.0006,3.84685,14,9.46246,1051898,3.8981,14,20.6186,16.6436,41.7748,65182.7,101.525,20.6186,12.528,16.8999,2257,0,3,0,3,1325,8.94995,13206.9,4.46246,10607,80781.5,62062.8,22,74,28,11,16.003,132107,9.66866,-1,-1,1,3.74434,4.51371,4.66747,8.48869,4.53934,1.48774,6.2062,3,3,1,0,0,0,0,1,0,0,2,4,4,3,1,0,1,1,409,1.5003,1,1,5,126,123,67122993,118,11,42782,1604,67135415,2.42342,21772,1,104857600,20.6186,9544,209737723,8409783,699,12,162583,10,1,67109059,411,27,7,2,4.61621,4.19309,4.29559,35,6,25,2311,1,2,2,0,0,25173660,4.71872,2,33584200,16797838,1,1,1,52451445,554041,298
1073756625,1.1448,4.02645,66758,3.80717,6037,16559,5.8686,72649,50692,71.7901,524902,16.1758,3.28959,3.02645,18,8.3686,1057817,3.11416,15,16.7901,13.5444,35.2116,50087.2,87.6689,16.7901,9.70222,13.9829,2067,0,5,0,0,1186,7.49147,11930.6,3.3686,38418,67108.1,49300.9,11,80,37,8,12.448,120358,7.29863,0,-1,1,2.85102,3.45631,3.71945,6.70205,3.50017,1.12331,4.93003,1,3,1,0,1,0,1,0,1,0,2,1,1,1,3,1,1,2,132,1.1448,0,0,51,84,48,67109478,57,8,38828,943,67116373,2.01323,26550,0,104857600,16.7901,3133,209727605,8410460,341,13,146966,7,1,67111539,432,21,8,7,3.63174,3.26331,3.43874,33,5,48,2212,1,1,1,1,0,25186508,3.80717,3,33579530,16780426,0,1,0,52453541,526317,295
1073745062,0.793777,3.21641,65761,2.90712,7500,20430,4.78854,66580,50238,68.0099,525400,14.1957,2.58755,2.21641,15,7.28854,1058475,2.34012,23,13.0099,10.4842,28.7313,35182.3,73.9882,13.0099,6.91207,11.1028,1215,0,4,1,0,410,6.05139,10670.3,2.28854,19438,53607.2,36700.1,8,94,26,14,8.93777,116614,4.95851,0,-1,1,1.96898,2.41226,2.7834,4.93795,2.47412,0.763466,3.66997,2,3,2,0,0,1,0,0,0,0,1,1,4,3,1,0,1,1,428,0.793777,1,0,41,117,99,67124675,95,20,46147,1244,67128385,1.6082,21217,0,104857600,13.0099,6515,209733831,8395418,217,9,143156,13,7,67129398,410,24,3,6,2.65969,2.34526,2.59269,37,6,28,1942,3,2,3,1,0,25178927,2.90712,3,33572799,16802437,1,1,0,52439098,531684,395
1073757636,0.338976,2.16687,79154,1.74096,7251,23689,3.38916,74330,57065,63.112,507011,11.6301,1.67795,1.16687,15,5.88916,1065175,1.33723,22,8.11205,6.51928,20.3349,15870.5,56.2626,8.11205,3.29699,7.37108,2923,0,7,1,-1,1976,4.18554,9037.5,0.889156,39198,36114.6,20373.6,18,85,43,16,4.38976,130285,1.92651,0,-1,1,0.826144,1.05952,1.5706,2.65229,1.1447,0.297237,2.03735,2,2,1,1,0,0,0,1,0,0,2,3,2,3,3,0,0,2,240,0.338976,0,1,10,104,40,67133802,54,14,40995,2264,67126449,1.08343,28604,1,104857600,8.11205,5359,209735137,8393560,842,6,149878,8,13,67118079,104,14,6,8,1.40024,1.15578,1.49651,46,4,20,1775,1,3,1,1,0,25191467,1.74096,2,33562130,16801369,0,0,1,52459214,556651,396
1073748611,0.524828,2.59576,77178,2.21751,6466,23193,3.96101,66893,65393,65.1135,528490,12.6785,2.04966,1.59576,10,6.46101,1071040,1.74706,21,10.1135,8.13952,23.766,23762.2,63.5061,10.1135,4.77427,8.89602,1686,0,4,1,0,807,4.94801,9704.75,1.46101,36236,43262.8,27045.3,9,65,33,12,6.24828,125233,3.16552,0,-1,1,1.29316,1.61231,2.06621,3.58631,1.68796,0.487759,2.70451,3,3,1,0,0,0,0,1,1,1,4,2,3,1,2,0,0,1,206,0.524828,0,0,48,86,119,67114385,88,12,37179,2323,67135076,1.29788,17886,0,104857600,10.1135,5389,209746184,8395261,1022,7,135803,13,5,67113370,372,34,5,4,1.91491,1.64186,1.94446,33,6,39,1252,1,3,1,0,0,25189552,2.21751,2,33571205,16781998,1,1,0,52449634,532920,391
1073747432,1.62493,5.13446,70124,5.03829,6630,21707,7.34594,67394,45385,76.9608,522425,18.8842,4.24986,4.13446,13,9.84594,1077412,4.17293,14,21.9608,17.7302,44.0757,70474.8,106.382,21.9608,13.5187,17.9225,2233,1,4,0,2,786,9.46126,13654.4,4.84594,35516,85575.1,66536.8,6,94,17,14,17.2493,121450,10.4995,-1,0,1,4.05752,4.88441,4.99982,9.11504,4.90365,1.61551,6.6536,2,3,1,1,0,1,1,0,0,1,1,4,1,3,2,1,0,1,476,1.62493,1,1,54,67,81,67133974,78,16,42501,1844,67118515,2.56723,27898,0,104857600,21.9608,9624,209740172,8409193,595,4,150542,18,16,67128679,191,21,6,2,4.96135,4.51905,4.59599,40,5,32,1688,1,3,3,0,0,25198311,5.03829,3,33559231,16800875,1,0,1,52436731,526875,391
1073748561,1.80738,5.5555,76483,5.50611,7327,23226,7.90733,84873,43578,78.9257,525259,19.9134,4.61477,4.5555,15,10.4073,1076453,4.57526,20,23.9257,19.3208,47.444,78222.1,113.493,23.9257,14.9689,19.4196,1288,1,6,1,3,1456,10.2098,14309.5,5.40733,33555,92592.6,73086.5,4,91,34,10,19.0738,126883,11.7159,0,-1,1,4.51599,5.42709,5.48636,10.032,5.43697,1.80254,7.30856,2,2,2,1,1,0,1,1,0,0,1,2,4,3,2,0,0,1,125,1.80738,0,0,50,93,38,67109865,91,22,44922,418,67115202,2.77775,17942,1,104857600,23.9257,2586,209736524,8404579,301,14,142264,6,7,67138754,251,20,7,4,5.4666,4.99623,5.03575,39,4,38,2230,3,2,1,1,1,25198522,5.50611,3,33564603,16785016,0,1,0,52440287,556664,398
1073766920,0.0882431,1.58825,70076,1.09806,7059,17792,2.61767,79609,44308,60.4118,502432,10.2157,1.17649,0.588253,16,5.11767,1051777,0.784331,23,5.41185,4.3334,15.706,5223.88,46.4905,5.41185,1.30398,5.31379,2264,1,8,1,-1,1875,3.15689,8137.3,0.117671,17593,26470.9,11372.8,16,57,27,18,1.88243,106155,0.254954,-1,-1,1,0.196098,0.313749,0.901982,1.3922,0.411788,0.0402041,1.13728,3,2,2,0,1,1,0,0,0,0,3,3,3,3,1,0,1,2,160,0.0882431,1,1,8,98,107,67123924,73,8,38810,2233,67140786,0.794127,29014,0,104857600,5.41185,7380,209746383,8396445,48,7,133245,22,20,67121333,319,42,3,2,0.705904,0.50002,0.892176,42,6,24,2374,3,1,2,1,1,25190937,1.09806,2,33577814,16788266,1,0,0,52429731,542585,398
1073756304,1.09345,3.90796,71479,3.67551,6062,23753,5.71061,66376,35531,71.2371,518016,15.8861,1.9023,1.42573,14,6.23431,1066666,1.58459,10,9.32007,7.4972,22.4058,20633.6,60.6345,9.32007,4.18862,8.29148,1323,0,7,1,1,1197,4.64574,9440.23,1.23431,14063,40429.0,24400.4,17,66,34,16,5.51149,119254,2.67433,0,-1,1,1.10802,1.39316,1.86973,3.21603,1.47259,0.412229,2.44002,2,2,3,0,0,0,0,0,1,0,1,4,3,1,1,1,1,2,419,0.451149,0,1,8,89,20,67127030,93,17,47996,2295,67123947,1.21286,29630,0,104857600,9.32007,1184,209741919,8412818,127,18,160269,21,21,67114663,485,37,8,3,1.71087,1.44916,1.76687,34,6,35,1397,1,2,3,1,0,25190231,2.02859,3,33585049,16784950,0,1,0,52456482,549162,389
1073753761,0.334032,2.15546,70645,1.72829,6828,24246,3.37394,73646,34502,63.0588,515218,11.6022,1.66806,1.15546,14,5.87394,1052462,1.32633,28,8.0588,6.47617,20.2437,15660.6,56.07,8.0588,3.25769,7.33052,1114,1,7,1,2,256,4.16526,9019.75,0.873944,24879,35924.4,20196.2,18,98,12,7,4.34032,123136,1.89355,-1,-1,1,0.813721,1.04481,1.55742,2.62744,1.13025,0.292169,2.0196,1,1,3,0,1,1,1,0,0,1,2,2,2,1,3,0,1,1,424,0.334032,1,1,59,113,22,67128488,60,22,36579,1992,67129745,1.07773,19394,0,104857600,8.0588,7618,209735829,8415067,89,16,160498,16,17,67131547,238,26,7,1,1.38655,1.14285,1.48459,30,5,41,1618,3,3,2,0,0,25166223,1.72829,3,33559897,16781238,0,1,0,52455764,534085,401
1073753079,1.4273,4.67839,68155,4.53155,6705,18161,6.73786,71130,34988,74.8325,501098,17.7694,3.85461,3.67839,11,9.23786,1079889,3.73713,14,19.8325,16.0073,40.4272,62083.2,98.6795,19.8325,11.9478,16.301,2216,1,6,1,1,409,8.65048,12944.9,4.23786,16801,77973.9,59442.4,11,61,25,16,15.273,115741,9.18203,0,-1,1,3.56092,4.2966,4.47281,8.12184,4.32597,1.41291,5.94417,1,1,2,0,0,1,0,0,0,1,3,2,1,3,2,1,0,1,145,1.4273,1,1,43,85,64,67117280,96,8,35158,1176,67122527,2.3392,31156,1,104857600,19.8325,7005,209742435,8396935,984,12,144523,8,8,67141592,273,45,1,7,4.41407,4.00218,4.11966,37,5,21,1680,1,3,1,1,1,25196059,4.53155,3,33554619,16777714,0,0,1,52445388,534183,392
